commit_hex,exp,rexp,sexp,NDEV,AGE,NUC,LA,LD,NF,LT,entropy,NS,ND,fix,isBug,bug_id,commit_time
e652f76da9d9eef53f1ff9a0a669570849d5ad4f,1,0,0,20,2.390922068,3,0.008777063,0.005266238,0.00131406,2613,0.497150184,14,1,0,0,,1366322539
162e54950e49fee89c591911b58ce3fd6cc40624,1,0,0,20,19.90755093,5,0.001464308,0.001098231,0.004380201,2616,3.308751351,41,1,0,0,,1366323811
de01e2b86aa69d1ff2174f34ddc51502a4e893de,1,0,0,20,13.4839429,2,0.011925043,0.002725724,0.00131406,2618,0.947581567,18,1,0,0,,1366324675
2c43520b086fd798c0aafcf5abfa3d1c79ff4220,1,0,0,20,3.3825625,5,0.005265467,0.001535761,0.002190101,2620,2.138937318,9,1,0,0,,1366328226
a0248b78aced20b766b1c94fd4cc8a7da10fae40,1,0,0,20,0.392210648,2,0.00181653,0.002119285,0.00087604,2623,0.779349837,3,1,0,0,,1366328323
1a98388f30b17638404a17a8a493075f1dad516b,1,0,0,20,6.311929977,3,0.050584795,0.001461988,0.002625821,2626,1.957011332,12,1,0,0,,1366328395
2a462634c19b59bf80ecf9b8309fad6c1e48482f,1,0,0,20,27.26746142,2,0.003125,0.0021875,0.00131291,2628,1.379280487,6,1,0,0,,1366328461
b161772dfe7c70523efd25bd77f9c750dedbabf5,1,0,0,20,6.454184028,2,0.001368925,0.000342231,0.000875274,2631,0.970950594,5,1,0,0,,1366328543
355c52d93de90142bd52455bb3fabea91c055e65,1,0,0,20,2.171302083,4,0.004713058,0.003881342,0.001750547,2660,0.599893679,5,1,0,0,,1366328641
aeaaeba0c565203d33c2713df2cef7308eaa41b8,1,0,0,20,0.000949074,1,0.000943931,0.000377572,0.000875274,2660,0.985228136,3,1,0,0,,1366328723
9586b4569f98a45c8452b40230057db55a09025d,1,0,0,20,0.000694444,1,0.00094304,0,0.000875274,2662,0.970950594,3,1,0,0,,1366328783
04e73cc4bf81ecb6f5b7809a14522d268b1d89cb,1,0,0,20,98.50344246,17,0.008435461,0.156294764,0.015398152,2642,4.030902872,7,1,0,0,,1366388516
17fdf940c96e8ccc490e6fa249e7393a594344fc,1,0,0,20,0.948015046,2,0.001420959,0.001776199,0.000879894,2646,0.99107606,4,1,0,0,,1366388704
6fff26c6e93670b55d918fae60198445aa4150e1,1,0,0,20,3.731793981,2,0.001458257,0.000364564,0.000879894,2649,0.970950594,7,1,0,0,,1366412879
925d019592e659aa948c2c7ddb49d315d0c487f5,1,0,0,20,39.08163089,10,0.032446312,0.027077498,0.004839419,2651,2.737215487,25,1,0,0,,1366412992
06527319f15335218ce07aecfc8062ac562c8788,1,0,0,20,9.868293981,5,0.04336536,0.003375747,0.002199736,2653,0.895752603,17,1,0,1,AMBARI-2025,1366638294
6fd93679a6ec213d934971927f0a81e628951c74,1,0,0,20,4.518209877,2,0.008643042,0.000314292,0.001319842,5653,0.847081239,16,1,0,0,,1366662442
464aba0be8546ae044b630f5d0d0be52aa078b8d,1,0,0,8,0.957835648,1,0.002483608,0.003079674,0.000879894,5644,0.714727473,16,1,0,0,,1366745199
6057521d72853314ada2e93217239664701872ed,1,0,0,20,10.84744378,6,0.008299686,0.000672948,0.00307963,2658,1.860791296,26,2,0,0,,1366752071
a3c2536bcce79d5e9172e97f26c31a508be166fc,1,0,0,20,0.112527006,2,0.001335218,0.00070688,0.001319842,5647,1.195118458,16,1,0,0,,1366757212
50185d90b582d64fc56cd773aeed0c183f5c138d,1,0,0,20,37.83350116,2,0.002103049,0.001051525,0.000879894,2663,0.918295834,2,1,0,0,,1366757746
35519853d2b4b9a7f476ebc8b9cbd81624c7d327,1,0,0,20,4.113784722,2,0.024894068,0.004237288,0.001319842,2665,1.002937825,6,1,0,0,,1366758063
391497388caf75893e59771310988d78738d910d,1,0,0,20,10.75363426,3,0.004766444,0.004448681,0.001319842,2668,1.341630359,7,1,0,0,,1366758519
61e6091dc2423f3a1cb0eaee1586e7c3a942781c,1,0,0,20,2.947621528,2,0.001975634,0.002963451,0.000879894,2670,0.566509507,4,1,0,0,,1366758621
