commit_hex,exp,rexp,sexp,NDEV,AGE,NUC,LA,LD,NF,LT,entropy,NS,ND,commit_time,fix,isBug,bug_id
250ce73bf102f103a26daafa8b57eb8733283233,1,0,0,2,1.638993056,1,0.990070638,0.00139944,0.111111111,10666,1.509385036,17,1,1309900690,0,0,
c4dd31a14ee03b1943f135f8937f9c82349d301c,1,0,0,1,0.005717593,1,0.074074074,0.055555556,0.013888889,54,0,6,1,1309901184,0,0,
e4656dadd2924ecb8577d4cd0ed638db76f17661,1,0,0,1,0.006469907,1,0.111756985,0.111756985,0.006944444,10666,0,6,1,1309901249,0,0,
cc8195b6b434299c94f90b96d7ef7fb207a90113,1,0,0,5,1.01496785,5,0.637385805,11.10330288,0.229007634,808,2.145570763,23,1,1309885101,0,0,
8201da8d64d8a87b5b755cc532573083364446e8,1,0,0,5,0.076574074,1,0.05738476,0.002822201,0.015267176,808,0.200622324,14,1,1309891717,1,0,
7e4b80042c0acccdc54a693fba3deb847734ec39,1,0,0,3,0.189247685,1,0.995526585,0.010927914,0.171232877,10666,1.852304206,17,1,1309901452,0,0,
358d08bbc2211f824d174a777f9a739e6085b1a0,1,0,0,2,0.002534722,1,0.071428571,0.023809524,0.006849315,42,0,6,1,1309901671,0,0,
8c063fe523b8ecabaf6e23b6afe1795aff8dfcee,1,0,0,2,0.02431713,1,0.071428571,0.071428571,0.006849315,42,0,6,1,1309903772,0,0,
811cf14f4a8e31a58c61267226cca80965ec7cf1,1,0,0,7,1.691223597,6,0.20166205,8.64099723,0.251908397,461,1.95549316,29,1,1309903736,0,0,
67c7e163a093e2891f2181515ec9bf234fa46cf9,1,0,0,4,0.000509259,1,0.995527157,0.010926518,0.171232877,10666,1.853163705,17,1,1309903780,0,0,
6a5b587362929bd0a6d4228666da0289a30f21ef,1,0,0,4,0.005335648,1,0.975332068,29.56356736,0.203007519,237,1.981498502,22,1,1309904241,0,0,
51e30ab9b0a5fe78aae4aefdc21fc48b08c5e415,1,0,0,4,0.01005787,1,0.995527157,0.010926518,0.168918919,10666,1.853163705,17,1,1309905110,0,0,
ce29ee129a5d94b3d98c391cfe8d3bacb1022452,1,0,0,6,4.19296875,2,0.616438356,0.239726027,0.013513514,142,0.067221545,1,1,1310093179,0,0,
536effcea5707faa6fcc56e40197d404d7621930,1,0,0,7,0.160829751,7,0.171839516,6.437168812,0.333333333,462,2.419529678,41,2,1309908909,0,0,
3f978d90882cc416688e761b64be1ee6a3bae3a7,1,0,0,7,0,1,0.378295008,0.069545709,0.135338346,808,2.781913301,32,2,1309907714,0,0,
b842e46e76b0236bc8a89723a680bff3ff732924,1,0,0,7,0,2,0.982468311,0.011540645,0.175675676,10666,1.86038872,17,1,1309907318,0,0,
cd489395311b4e08570482b1874683f62188b28a,1,0,0,7,0.004884259,1,0.054545455,0,0.006756757,220,0,1,1,1309907740,0,0,
b01caa762acfe6ee992e4b677a06d5861b87204e,1,0,0,6,0.014652778,1,0.020761246,0.01384083,0.02027027,112,1.485475297,9,1,1309908980,0,0,
6fc5ed2d5d8028f9f3f36baef4b166e8ae861345,1,0,0,5,4.810671296,2,0.032534247,0.018835616,0.02027027,285,1.58014547,11,1,1309981964,0,0,
cc6656d3ed8abe2d56b5dbffb9a271394682b088,1,0,0,6,0,2,0.016114593,0.020590868,0.033783784,496,2.261899096,15,1,1309909880,0,0,
50298db18f5744dcf9b7e71449427b7f1322cdaf,1,0,0,6,0.068657407,1,0.197663096,0.423563778,0.027027027,599,1.287691763,14,1,1309913646,0,0,
fc237456afcf3957c84597be561e61e4531a8c3b,1,0,0,6,0.104803241,1,0.063314711,0.001862197,0.02027027,627,1.465915726,14,1,1309922701,0,0,
19392ca286eaef175a68af1f2ba128f5172d049c,1,0,0,5,0.870578704,1,0.032534247,0.018835616,0.02027027,285,1.58014547,11,1,1309985098,0,0,
3eaae1864e88696ea7fa977aedc45e81874a960c,1,0,0,4,0.900775463,1,0,0,0.006802721,0,0,1,1,1309985145,0,0,
19ebc1aeb39de28535f4fcd098d8ab8a3f36dffd,1,0,0,6,0.834085648,1,0.012195122,0.024390244,0.006802721,164,0,8,1,1310057163,1,0,
e52362a665f09f391d16090566265bf698fb26f4,1,0,0,2,7.704756944,1,0.215116279,0.003875969,0.006802721,516,0,9,1,1310061317,0,0,
cbaa693ca11e9491f79fcd935439777a5ba26937,1,0,0,3,2.113159722,1,0.376647834,0.071563089,0.020408163,325,1.445008279,14,1,1310090291,0,0,
b0fe3bd003561bbfcb3c659fc489a05d763a4d60,1,0,0,6,2.141712963,2,0.616438356,0.239726027,0.013605442,142,0.067221545,1,1,1310093193,0,0,
ea504caf11332df0dadc6f4ffa7b39ccf2bc852c,1,0,0,4,1.408773148,1,1,0,0.006756757,1,0,1,1,1310106863,1,0,
35666d17731164c57579bda6677d4aa0bd690ab2,1,0,0,7,2.361510417,2,0.166212534,0.165122616,0.033557047,10666,0.160684997,14,1,1310111458,0,0,
09268aaf26817ffbc12fd9bce3abe01f6f9af293,1,0,0,7,0.308310185,1,0,0.009615385,0.006711409,208,0,1,1,1310138096,0,0,
aa29da6e0bfe9c4e670bd78c113a34791ecfa412,1,0,0,5,0.422314815,1,0.010204082,0.010204082,0.006711409,98,0,9,1,1310147946,0,0,
e0b1a219d05eb037b2e7175bfee4483f03a74612,1,0,0,6,4.687563657,2,0.029166667,0.104166667,0.013422819,129,0.997180399,9,2,1310149415,0,0,
6d65fa785a41fe66dba2aadf0bf56d05eb9b4a0f,1,0,0,6,0.004803241,1,0.022900763,0.007633588,0.006711409,131,0,1,1,1310149830,0,0,
40fbee9713aea9cb81c505cbdb88c06540d9a7c8,1,0,0,6,0.071157407,1,0.214285714,0,0.013333333,147,0.99107606,3,1,1310155978,0,0,
c5930a664a1501959618ebfd16a57e487528d590,1,0,0,7,4.549953704,4,0.571014493,0.71884058,0.033333333,121,1.531718956,4,2,1310166220,0,0,
7cb77a90d9866e366696b05df5a18a1c7838a120,1,0,0,7,2.541524471,2,0.384724187,0.280056577,0.046666667,208,1.803177138,12,2,1310165638,0,0,
3728a916435fe85a0c11abaf2310eb8456781f65,1,0,0,7,0.009421296,1,0.571014493,0.71884058,0.033333333,121,1.531718956,4,2,1310166452,0,0,
54f406bcaa873d28513cc42a52e822116eeac7b8,1,0,0,5,6.084652778,2,0.047120419,0.006980803,0.013333333,484,0.345117315,17,2,1310434061,0,0,
836009e0dcb901f8d445d264f8a15048b3552f81,1,0,0,5,10.85361111,1,0.032786885,0.032786885,0.006666667,122,0,9,1,1310492534,0,0,
4c8cb7915b3c9a3d11862e636150cb105ca26643,1,0,0,6,7.664857253,3,0.037735849,0.023060797,0.02,293,1.278203839,23,2,1310446090,1,0,
67e1a057dc151cab3d403c26b721d5ac2efa1d02,1,0,0,6,0.538530093,1,0.032786885,0.032786885,0.006666667,122,0,9,1,1310492619,0,0,
5ba83e20abfa467992c92d950cd21ce53dad8a6d,1,0,0,6,0.364085648,2,0.067524116,0.04340836,0.01986755,462,1.355187976,18,2,1310494797,0,0,
b676248cd367097a9d6309b86ba1444e46be598a,1,0,0,3,11.26125926,2,0.211302211,0.106879607,0.045751634,331,2.414116394,14,1,1310588433,0,0,
dd1bae57e9cac6c4ec898ed88822722029a84d54,1,0,0,3,0.027939815,1,0.015267176,0.015267176,0.006535948,131,0,7,1,1310590847,0,0,
2f69a678063aa6d09cb6e64fd64c9af0dfa5f9ce,1,0,0,2,14.65574074,1,0.034653465,0.004950495,0.006535948,202,0,9,1,1310661882,0,0,
e9276ff7595372644854183139059b2f4ba97093,1,0,0,5,4.862657407,4,0.006827731,0.005777311,0.039215686,1032,2.188721876,18,1,1310616095,0,0,
1c960a99ff258b7110096fd3b2536a5d2b202719,1,0,0,6,0.656328704,5,0.081479341,0.06934412,0.112582781,1028,3.025507184,29,2,1310610761,0,0,
0a75ebe3f276329509c08c8cc909b20413fb347f,1,0,0,6,0.003460648,1,0.125339121,0.054801953,0.077922078,462,3.034252882,25,2,1310611060,0,0,
a568cd4c3ab3ddf6083c998541ce750c20b59fc9,1,0,0,7,2.623952546,2,0.206997085,0.090379009,0.012987013,218,0.238684511,8,1,1310615316,1,0,
