commit_hex,exp,rexp,sexp,NDEV,AGE,NUC,LA,LD,NF,LT,entropy,NS,ND,fix,isBug,bug_id,commit_time
45726bbd18271a3a0548dfd36c89a804d350a317,1,0,0,258,2.56E+01,1,0.139017361,0.040204488,0.093582888,45417,6.214684719,213,7,0,0,,1452876520
ba8a01c6cdde1c8d383cf310399e28d2e5e9c8a3,1,0,0,258,15.55461806,1,0.106880832,0.032745462,0.061942959,45417,5.329288471,149,7,0,0,,1452877036
396f6531a2ff8d7db59faf6cbb23182509d3147c,1,0,0,251,0.00068287,1,0.001592357,0,0.000445633,628,0,0,0,0,0,,1452877107
84339a19c09d9754637b650a87ab9815d6362193,1,0,0,103,0.171076389,1,0.00149925,0.00149925,0.000445633,667,0,5,1,1,0,,1452877120
b64b69f76525bde77f177880ba7d3845d9068ff5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1452877204
1c45fdf482d4a8eeb1e11502a7641f19f246e2e3,1,0,0,254,0,5,0.136909227,0.134846212,0.013814617,1243,4.192728078,96,4,1,0,,1452877622
90e4f3e8a725010c24a3d98af8d4b4a9a1f4e9ea,1,0,0,4,2.331377315,1,0.027777778,0.00462963,0.000445633,216,0,8,1,0,0,,1452877684
f3ca588e0b76c0006b0d14fffd2d55a48b3ccf24,1,0,0,258,1.293043981,1,0.00862069,0.006288032,0.006238859,2575,3.17639229,19,3,0,0,,1452877713
67a5ceccab08d1b4d4b849f1631b33480e52deb0,1,0,0,251,0.003993056,1,0.001589825,0,0.000445633,629,0,0,0,0,0,,1452877719
40df09547e4e8bf6c80cea4f1250fa27243646b8,1,0,0,258,1.087546296,1,0.01082858,0.007154597,0.007130125,2575,3.410670367,32,4,0,0,,1452923456
f7d59601ae54128ab9effa1baa8933d81b7e317b,1,0,0,251,0.003564815,1,0.001587302,0,0.000445633,630,0,0,0,0,0,,1452924405
181b3b09a973acf99719ad60fe03f4d23c869324,1,0,0,251,0.002372685,1,0.001587302,0,0.000445633,630,0,0,0,0,0,,1452945030
1c87f4aaa5352ec4f68f7dd8dbe0d762c5b2c9d6,2,0.007532957,17,252,29.33999711,5,0.015615963,0.01995373,0.003565062,1243,2.413320011,34,3,0,0,,1452949427
527ad0e16b08e8dfb465abc78da2c65cd79e5c76,27,388.6833933,8.379542855,268,48.68547394,2,0.132049099,0.038603268,0.111258865,45417,6.340264584,256,9,0,0,,1453023706
8c591727d3c8eb4384da8c2ea7f26bc7b0c5a02d,1,0,0,258,1.299027778,1,0.011130285,0.007506471,0.007575758,2575,3.530860003,32,4,0,0,,1453078445
3a7cfc8e7374bccd98cb963b73ecc3776d1aad49,1,0,0,251,0.000208333,1,0.001584786,0,0.000445633,631,0,0,0,0,0,,1453078546
a6e1bced27b5c02e0b90cd6a91bac9e4e77c4e4f,1,0,0,271,0,3,0.088655555,0.147940377,0.161319073,45417,7.753771129,472,10,1,0,,1453171234
a263787d08056afafa0ae777cdab9644bb1e29a4,1,0,0,268,0,6,0.273850506,0.461959277,0.132352941,2575,7.509345985,432,9,0,0,,1453200974
